"X","Y","OBJECTID","CreationDate","Creator","EditDate","Editor","GlobalID","AreaID","UNIT_CODE","Park Name","DATE_EDIT","State","REGION","GNIS_ID","UNIT_TYPE","CREATED_BY","PARKNAME"
"-12020027.57","4134871.0194","         312","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","e174b817-8ba4-474f-beef-ea6f8a9ff7dc","         325","ELMA","El Malpais National Monument","2021/03/31 00:00:00+00","NM","IM","1888913","National Monument","Lands","El Malpais"
"-10175304.98","3846948.5082","         313","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","5f55dca1-67d0-4a10-911c-b376cb9d3c76","         326","POPO","Poverty Point National Monument","2013/12/18 00:00:00+00","LA","SE","1888953","National Monument","Lands","Poverty Point"
" -10849525.5"," 3002023.443","         314","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","c049effc-e011-482b-aad5-0910797563ef","         328","PAAL","Palo Alto Battlefield National Historical Park","2020/09/14 00:00:00+00","TX","IM","1888952","National Historical Park","Lands","Palo Alto Battlefield"
"-13051207.34","3851875.4381","         315","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2d4fe8dc-4739-473b-b08f-f6e9b4ce1ee6","         329","CABR","Cabrillo National Monument","2008/08/28 00:00:00+00","CA","PW","255957","National Monument","Lands","Cabrillo"
"-13325630.32","4031291.6418","         316","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","a3be6113-ed34-4a7a-86e9-c7f7700adb99","         330","CHIS","Channel Islands National Park","2020/12/17 00:00:00+00","CA","PW","1662323","National Park","Lands","Channel Islands"
"-13039831.86","4378898.2461","         317","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","7601792d-c1bd-43a6-a35f-05b6772e06e4","         331","DEVA","Death Valley National Park","2020/01/22 00:00:00+00","CA","PW","857501","National Park","Lands","Death Valley"
"-13657539.88","4571919.2151","         318","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","095a9504-292a-4546-8542-52727e926874","         332","GOGA","Golden Gate National Recreation Area","2015/04/20 00:00:00+00","CA","PW","255952","National Recreation Area","Lands","Golden Gate"
"-17472315.96","2414822.9227","         319","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2b4220a1-2054-49df-816a-569201bb2669","         333","KALA","Kalaupapa National Historical Park","2009/01/15 00:00:00+00","HI","PW","365030","National Historical Park","Lands","Kalaupapa"
" -13633679.2","4552414.2095","         320","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2889c7bc-5275-413c-9452-d60ade72bea1","         334","FOPO","Fort Point National Historic Site","2010/02/24 00:00:00+00","CA","PW","1655639","National Historic Site","Lands","Fort Point"
"-13584031.83","4554933.7947","         321","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","f1c9a729-2f78-4cd5-bbdf-ef5b67df4d9f","         335","EUON","Eugene O'Neill National Historic Site","2009/05/14 00:00:00+00","CA","PW","1888915","National Historic Site","Lands","Eugene O'Neill"
"-12501145.25","4343345.1718","         322","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","09f31afb-924e-41c0-93f1-3d11863f1c35","         336","GRCA","Grand Canyon National Park","2021/01/08 00:00:00+00","AZ","IM","23866","National Park","Lands","Grand Canyon"
"-17354674.35"," 2203152.838","         323","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","8c4e6928-5138-4dc6-8151-4bea42bfbf99","         337","PUHO","Pu'uhonua o Honaunau National Historical Park","2012/01/13 00:00:00+00","HI","PW","358732","National Historical Park","Lands","Pu`uhonua O Honaunau"
"-17380596.17","2356074.7756","         324","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","d59bed15-c865-43de-bbb7-66a4cfd27614","         338","HALE","Haleakala National Park","2017/01/26 00:00:00+00","HI","PW","358382","National Park","Lands","Haleakala"
" -17281187.1","  2190652.74","         325","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","aec2de40-cd52-40bd-ba90-87521b0b79b4","         339","HAVO","Hawai'i Volcanoes National Park","2022/03/03 00:00:00+00","HI","PW","365210","National Park","Lands","Hawaii Volcanoes"
"-17345879.85","2276296.9753","         326","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","d19134e6-89ec-4172-9b72-ef324daa26cc","         340","PUHE","Pu'ukohola Heiau National Historic Site","2008/06/18 00:00:00+00","HI","PW","1877550","National Historic Site","Lands","Puukohola Heiau"
"-17369288.63","  2234956.33","         327","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","541f6537-b404-42f5-8e17-ce4f218871ef","         341","KAHO","Kaloko-Honokohau National Historical Park","2019/05/08 00:00:00+00","HI","PW","1879023","National Historical Park","Lands","Kaloko-Honokohau"
"-12907861.65","4015294.1611","         328","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","4553bec8-dbe0-4700-85bb-a2692f5aa521","         342","JOTR","Joshua Tree National Park","2019/06/13 00:00:00+00","CA","PW","277261","National Park","Lands","Joshua Tree"
"-12732782.81","4334324.1395","         329","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","6feadefb-ad3c-4f68-b965-1a1c06d156b2","         343","LAKE","Lake Mead National Recreation Area","2018/05/10 00:00:00+00","AZ","PW","858265","National Recreation Area","Lands","Lake Mead"
"-12861784.65","4177095.9905","         330","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","17ef17ba-a201-4966-8664-111ec85fc1db","         344","MOJA","Mojave National Preserve","2022/09/15 12:38:07+00","CA","PW","1888945","National Preserve","Lands","Mojave"
"-13514702.99","4938449.7783","         331","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","a93c0c39-00ef-4162-85aa-e40fef15fd2e","         345","LAVO","Lassen Volcanic National Park","2015/08/19 00:00:00+00","CA","PW","262325","National Park","Lands","Lassen Volcanic"
"-13527694.85","5125320.3893","         332","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","eb5c14be-539c-43e0-944c-f819f3d67d7a","         346","LABE","Lava Beds National Monument","2011/09/06 00:00:00+00","CA","PW","262358","National Monument","Lands","Lava Beds"
"-12717613.77","4711247.5826","         333","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","a23074d4-af51-4731-a3aa-ba495cc4a281","         347","GRBA","Great Basin National Park","2009/09/10 00:00:00+00","NV","PW","862430","National Park","Lands","Great Basin"
"-12219836.24","4154516.5706","         334","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","d60904cb-3dc4-48a8-b5e6-cba8d554cb26","         348","PEFO","Petrified Forest National Park","2019/08/21 00:00:00+00","AZ","IM","23864","National Park","Lands","Petrified Forest"
"-13488958.85","4366231.7923","         335","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","52a8ffd2-7304-4686-bafb-522bfbb0d9c6","         349","PINN","Pinnacles National Park","2014/02/05 00:00:00+00","CA","PW","247533","National Park","Lands","Pinnacles"
"-13804059.06","5051788.0019","         336","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","ad2c8310-5c3b-42f0-902e-240dc26361f3","         350","REDW","Redwood National Park","2013/12/18 00:00:00+00","CA","PW","277109","National Park","Lands","Redwood"
"-13621846.83","4566485.0876","         337","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","48a2621a-2e5d-43a1-981e-13d672d00114","         351","RORI","Rosie the Riveter/World War II Home Front National Historical Park","2010/05/17 00:00:00+00","CA","PW","2026588","National Historical Park","Lands","Rosie the Riveter WWII Home Front"
"-13595710.44","4577002.3189","         338","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","6c3ba072-69c0-459a-9aa3-80047c65ef21","         352","JOMU","John Muir National Historic Site","2019/12/16 00:00:00+00","CA","PW","226274","National Historic Site","Lands","John Muir"
"-13645565.64"," 4564796.898","         339","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","d93c11c9-7779-491b-8f9b-561265497bdf","         353","MUWO","Muir Woods National Monument","2019/09/18 00:00:00+00","CA","PW","229295","National Monument","Lands","Muir Woods"
"-13683118.46","4589425.4835","         340","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","1322b90d-ea76-4504-a13d-28633fc76538","         354","PORE","Point Reyes National Seashore","2005/10/25 00:00:00+00","CA","PW","234493","National Seashore","Lands","Point Reyes"
"-13224584.71","4043631.7027","         341","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","78561bcf-4a79-46bf-b833-fa90f01ba007","         355","SAMO","Santa Monica Mountains National Recreation Area","2020/04/07 00:00:00+00","CA","PW","277263","National Recreation Area","Lands","Santa Monica Mountains"
"-13198082.12","4369137.6451","         342","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","6159652d-f782-4122-92a2-168e4d28dada","         356","SEQU","Sequoia National Park","2008/11/26 00:00:00+00","CA","PW","266000","National Park","Lands","Sequoia"
"-13201807.34","4421690.3512","         343","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2a7477b8-f88a-4064-bc18-6863ae1d74cf","         357","KICA","Kings Canyon National Park","2011/10/17 00:00:00+00","CA","PW","255948","National Park","Lands","Kings Canyon"
"-13256781.99","4525233.6258","         344","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","cbff187e-2667-4baa-ab1a-951f5af4001e","         358","DEPO","Devils Postpile National Monument","2013/01/25 00:00:00+00","CA","PW","266641","National Monument","Lands","Devils Postpile"
"-13584351.65","4587437.5876","         345","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","c2803c1f-5408-41e8-bfe3-153fee0116ec","         359","POCH","Port Chicago Naval Magazine National Memorial","2015/04/21 00:00:00+00","CA","PW","1967105","National Memorial","Lands","Port Chicago Naval Magazine"
"-12415758.67","3894898.0064","         346","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","9b823a5b-722f-4953-9fcc-f64ec5c6acfe","         360","CAGR","Casa Grande Ruins National Monument","2020/04/29 00:00:00+00","AZ","IM","44811","National Monument","Lands","Casa Grande Ruins"
"-12172513.38","3765382.1515","         347","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","b8012887-1826-41cf-a50e-eb9127cf8837","         361","CHIR","Chiricahua National Monument","2014/09/10 00:00:00+00","AZ","IM","2877","National Monument","Lands","Chiricahua"
"-12273696.95","3678386.7658","         348","2023/01/03 09:21:33+00","NPS_WASO_LANDS","2023/01/03 09:21:33+00","NPS_WASO_LANDS","8bf2d0cf-a837-4376-89ab-2020ed77a291","         362","CORO","Coronado National Memorial","2011/02/14 00:00:00+00","AZ","IM","40512","National Memorial","Lands","Coronado"
"-12449601.97","4111439.0373","         349","2023/01/03 09:21:35+00","NPS_WASO_LANDS","2023/01/03 09:21:35+00","NPS_WASO_LANDS","7d0640ba-298b-4ebc-912d-eb1e90217522","         364","MOCA","Montezuma Castle National Monument","2011/09/20 00:00:00+00","AZ","IM","31964","National Monument","Lands","Montezuma Castle"
"-12565240.27","3764414.1007","         350","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","6ddc0d65-9c54-4db8-9112-8187e0b0d31b","         365","ORPI","Organ Pipe Cactus National Monument","2017/05/12 00:00:00+00","AZ","IM","15492","National Monument","Lands","Organ Pipe Cactus"
"-12369104.97","3981690.9879","         351","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","8a669b70-17a6-4db1-aebe-840aa3a47d1a","         367","TONT","Tonto National Monument","2006/02/23 00:00:00+00","AZ","IM","35382","National Monument","Lands","Tonto"
"-12361763.91","3707335.6875","         352","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","8509fe9b-cba9-4f28-95cd-f4625b95376d","         368","TUMA","Tumacacori National Historical Park","2018/04/05 00:00:00+00","AZ","IM","35519","National Historical Park","Lands","Tumacácori"
"-12470937.52","4133201.0802","         353","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","990b126b-d129-4121-bb5d-6b9ac9953065","         369","TUZI","Tuzigoot National Monument","2003/11/21 00:00:00+00","AZ","IM","35601","National Monument","Lands","Tuzigoot"
"   -12458204","3920098.4909","         354","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","76821ad4-2dff-4730-84ab-0de3e1bb4623","         370","PIMA","Hohokam Pima National Monument","2010/09/20 00:00:00+00","AZ","IM","25440","National Monument","Lands","Hohokam Pima"
"-13649179.73","4955912.0596","         355","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","9a60673c-383d-4030-9489-7923af5b168f","         371","WHIS","Whiskeytown-Shasta-Trinity National Recreation Area","2020/04/29 00:00:00+00","CA","PW","277264","National Recreation Area","Lands","Whiskeytown"
"-13152735.37","4401121.9382","         356","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2bf8b0e2-bf42-4aff-92a7-a20cd3917b2a","         372","MANZ","Manzanar National Historic Site","2008/03/04 00:00:00+00","CA","PW","1804731","National Historic Site","Lands","Manzanar"
"-17581634.91","2435693.2295","         358","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","05f61648-3f08-4898-9a4f-39ed1915c7bf","         375","PERL","Pearl Harbor National Memorial","2019/08/29 00:00:00+00","HI","PW","need","National Memorial","Lands","Pearl Harbor"
"-13628150.27"," 4552686.836","         360","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","17b429e2-5ff9-4bb4-a62e-37d5ddfaaf76","         377","SAFR","San Francisco Maritime National Historical Park","2013/02/19 00:00:00+00","CA","PW","1877542","National Historical Park","Lands","San Francisco Maritime"
"-13319187.12"," 5549121.902","         361","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","6a4e3c98-4dbd-4855-9f19-ad741b7d1424","         378","JODA","John Day Fossil Beds National Monument","2015/07/08 00:00:00+00","OR","PW","1133439","National Monument","Lands","John Day Fossil Beds"
"-13174768.19","6091999.3332","         362","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","5deaca8c-d9c8-4f9c-8784-46a2e3214225","         379","LARO","Lake Roosevelt National Recreation Area","2015/04/22 00:00:00+00","WA","PW","1531834","National Recreation Area","Region","Lake Roosevelt"
"-12635440.85","5373728.9674","         363","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","f6c7ab46-8e13-46f3-b45d-b191dd68ca43","         380","CRMO","Craters of the Moon National Monument","2017/05/31 00:00:00+00","ID","PW","1986829","National Monument","Lands","Craters of the Moon"
" -12639119.5","5336165.3244","         364","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","39425899-9ae3-4acb-abfb-6fb1b1c88fca","         381","CRMP","Craters of the Moon National Preserve","2017/05/31 00:00:00+00","ID","PW","1986829","National Preserve","Lands","Craters of the Moon"
"-13656929.13","6141349.6028","         365","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","3479bbeb-0812-4c6d-836a-90755816f5b3","         382","EBLA","Ebey's Landing National Historical Reserve","2015/04/22 00:00:00+00","WA","PW","1888910","National Reserve","Lands","Ebey's Landing"
"-13595928.67","5303615.0359","         366","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","f7468bf9-e621-41e3-9320-6f30def91049","         383","CRLA","Crater Lake National Park","2017/06/05 00:00:00+00","OR","PW","1163670","National Park","Lands","Crater Lake"
" -13737306.6","5176660.8218","         367","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","65dd9de8-0869-46f2-8964-f20cd585fbbc","         385","ORCA","Oregon Caves National Monument and Preserve","2021/06/14 00:00:00+00","OR","PW","1147260","National Monument","Lands","Oregon Caves"
"-12718091.24","5263491.6817","         368","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","75a1ce1d-e3b7-45a1-9bcc-54b203b2d40f","         387","MIIN","Minidoka National Historic Site","2015/10/15 00:00:00+00","ID","PW","2766708","National Historic Site","Lands","Minidoka"
"-12943650.62","5747779.5203","         369","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2a5f5864-6ecf-4491-9004-452cc784089f","         388","NEPE","Nez Perce National Historical Park","2013/12/18 00:00:00+00","ID","PW","394735","National Historical Park","Lands","Nez Perce"
"-13810946.81","5826534.9443","         370","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","f8175cf4-5c27-4e3f-8638-b0b806f87d59","         389","LEWI","Lewis and Clark National Historical Park","2019/09/10 00:00:00+00","OR","PW","2055170","National Historical Park","RISD","Lewis and Clark"
"-13654725.02","5720267.1733","         371","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","c28704f6-4655-48ae-955b-f25e774add4a","         390","FOVA","Fort Vancouver National Historic Site","2011/03/03 00:00:00+00","OR","PW","1504974","National Historic Site","Lands","Fort Vancouver"
"-13548299.35","5918381.9205","         372","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","d127bcfa-9cea-4912-934e-cef370cf55e7","         391","MORA","Mount Rainier National Park","2015/11/17 00:00:00+00","WA","PW","1528416","National Park","Lands","Mount Rainier"
"-13508627.91","6245790.4443","         373","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","aef0bc1e-bccb-4bb4-bc19-db03b4511ddc","         392","NOCA","North Cascades National Park","2016/09/26 00:00:00+00","WA","PW","1528421","National Park","Lands","North Cascades"
"-13435183.68","6165050.2691","         374","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","d963df44-1bff-4985-8670-5ed18955758b","         393","LACH","Lake Chelan National Recreation Area","2021/06/14 00:00:00+00","WA","PW","1528425","National Recreation Area","Lands","Lake Chelan"
"-13477418.23","6238949.8314","         375","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","775b778d-c9ad-4de5-8884-217a4592ba96","         394","ROLA","Ross Lake National Recreation Area","2018/01/18 00:00:00+00","WA","PW","1528419","National Recreation Area","Lands","Ross Lake"
"-13751770.77","6071450.4974","         376","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","ce0acc46-8135-4098-9854-d7d3be797a27","         395","OLYM","Olympic National Park","2015/04/22 00:00:00+00","WA","PW","1530459","National Park","Lands","Olympic"
"-13693269.46","6184099.6084","         377","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","5b847cc6-4d20-4fbd-aa57-ca37849b6f3f","         396","SAJH","San Juan Island National Historical Park","2015/07/24 00:00:00+00","WA","PW","1534055","National Historical Park","Lands","San Juan Island"
"-13187474.71","5787232.1533","         378","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","e898045a-d4d3-4401-8027-ed49be177e2e","         397","WHMI","Whitman Mission National Historic Site","2011/10/27 00:00:00+00","WA","PW","1531185","National Historic Site","Lands","Whitman Mission"
"-12657728.96","5170770.0834","         379","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","d1b706f3-4fea-4bab-9a19-4f4273a06f00","         398","CIRO","City of Rocks National Reserve","2007/10/03 00:00:00+00","ID","PW","401309","National Reserve","Lands","City of Rocks"
"-12795027.06","5283522.0198","         380","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","e0e00255-c9f0-43e2-ba0a-36b27af7608a","         399","HAFO","Hagerman Fossil Beds National Monument","2008/09/04 00:00:00+00","ID","PW","395749","National Monument","Lands","Hagerman Fossil Beds"
"-17347391.72","8192395.5439","         381","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","79c40546-9d37-4307-a980-38c1f7550b51","         401","ALAG","Alagnak Wild River","2019/03/21 00:00:00+00","AK","AK","2733449","National Wild & Scenic River","Lands","Alagnak"
"-17556471.88","7734040.9936","         382","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2c58c7ca-128e-46a5-947b-d1951288e6e7","         402","ANIA","Aniakchak National Preserve","2019/03/21 00:00:00+00","AK","AK","1416034","National Preserve","Lands","Aniakchak"
"-17599309.07"," 7739965.374","         383","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","36ad38a7-2b8a-42b4-8473-b7194c943fa4","         403","ANIA","Aniakchak National Monument","2019/03/21 00:00:00+00","AK","AK","1416034","National Monument","Lands","Aniakchak"
"-18275775.75","9855724.0416","         384","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","44f6f711-3b85-4c6a-9052-1bcfafcba738","         404","BELA","Bering Land Bridge National Preserve","2019/03/21 00:00:00+00","AK","AK","1416037","National Preserve","Lands","Bering Land Bridge"
"-18195542.92","10279446.942","         385","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","38720ca1-2cd6-4680-af20-b4e14f254d8f","         405","CAKR","Cape Krusenstern National Monument","2022/03/24 00:00:00+00","AK","AK","1416038","National Monument","Lands","Cape Krusenstern"
"-16921241.66","9274768.8451","         386","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","46f5ea4a-ef23-413b-af68-ec27b9d213c7","         406","DENA","Denali National Preserve","2022/03/24 00:00:00+00","AK","AK","2760439","National Preserve","Lands","Denali"
" -16765045.6","9180708.9532","         387","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","5b816f54-d4a1-49b7-a933-6c5a043fcccc","         407","DENA","Denali National Park","2022/03/24 00:00:00+00","AK","AK","2760439","National Park","Lands","Denali"
"-17269571.38","10122891.074","         388","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","52d4c58b-8ca7-41a0-b678-f503b9b9290b","         408","GAAR","Gates of the Arctic National Preserve","2019/03/21 00:00:00+00","AK","AK","1416040","National Preserve","Lands","Gates of the Arctic"
"-17061925.17","10376709.586","         389","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","d034cb2c-af52-4770-83e6-a59dba46b322","         409","GAAR","Gates of the Arctic National Park","2019/03/21 00:00:00+00","AK","AK","1416040","National Park","Lands","Gates of the Arctic"
"-15403272.85"," 8208551.896","         390","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","1178ab26-8d8b-4aac-bd66-e661aae93835","         410","GLBA","Glacier Bay National Preserve","2022/03/24 00:00:00+00","AK","AK","1416041","National Preserve","Lands","Glacier Bay"
"-15236201.61","8143176.2023","         391","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","0e0b2a05-6fc1-4533-8f4e-682a3bab779c","         411","GLBA","Glacier Bay National Park","2022/03/24 00:00:00+00","AK","AK","1416041","National Park","Lands","Glacier Bay"
"-17298132.32","8197234.5516","         392","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","9e8c3363-3f38-478a-af55-b79f1079a3ab","         412","KATM","Katmai National Preserve","2022/03/24 00:00:00+00","AK","AK","1416045","National Preserve","Lands","Katmai"
"-17263764.84","8075321.3152","         393","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","956e4446-4f5a-4a4f-aeaa-34a6d714b660","         413","KATM","Katmai National Park","2022/03/24 00:00:00+00","AK","AK","1416045","National Park","Lands","Katmai"
"-16725374.07","8357378.6507","         394","2023/01/03 09:21:36+00","NPS_WASO_LANDS","2023/01/03 09:21:36+00","NPS_WASO_LANDS","b4ca121e-2147-4603-916e-fb78f77525f8","         414","KEFJ","Kenai Fjords National Park","2019/03/21 00:00:00+00","AK","AK","1419645","National Park","Lands","Kenai Fjords"
" -15060709.8","8318169.4777","         395","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","73a11aef-175e-4d0d-a320-067f6a92c1d2","         415","KLGO","Klondike Gold Rush National Historical Park","2019/03/21 00:00:00+00","AK","AK","1423115","National Historical Park","Lands","Klondike Gold Rush"
"-17706760.26","10269859.484","         396","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","791e74af-9349-44b4-bd4f-00d2a0711f52","         416","KOVA","Kobuk Valley National Park","2019/03/21 00:00:00+00","AK","AK","1416046","National Park","Lands","Kobuk Valley"
"-17157878.93"," 8559854.991","         397","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","480ab6ee-0a6f-413d-87df-aa33849dcce5","         417","LACL","Lake Clark National Preserve","2022/03/24 00:00:00+00","AK","AK","1416049","National Preserve","Lands","Lake Clark"
